title;price;place a;place b;place c;size;lat;long
Stari Grad, obilićev Venac ID#4684;350,00;Beograd ;Opština Stari grad ;Obilićev venac ;"25";44.8162419;20.4571706
Namesten dvosoban stan top lokacija;600,00;Beograd ;Opština Voždovac ;Naselje Stepa Stepanović ;"63";44.75355;20.49656
Jednoiposoban stan izdavanje Vracar;550,00;Beograd ;Opština Voždovac ;Lekino brdo ;"40";44.7891937;20.4947692
Beograd na vodi sa pogledom na reku 88m2;2.300,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"88";44.80488280000001;20.448043
Vlasnik iznajmljuje na duže 2.5 stan;450,00;Beograd ;Opština Rakovica ;Labudovo brdo ;"70";44.7281854;20.4235866
Braće Kovač, Lux, 60m2+terasa, Komotan,Svetao;600,00;Beograd ;Opština Voždovac ;Lekino brdo ;"60";44.7891937;20.4947692
IZDAJE SE 2,5 STAN U DR.IVANA RIBARA RENOVIRAN;800,00;Beograd ;Opština Novi Beograd ;Dr Ivana Ribara ;"67";44.8000403;20.3694329
Blok 65, Zepterra 60 m2, Novo, Lux, Garaža;1.200,00;Beograd ;Opština Novi Beograd ;Blok 66;"60";44.8082287;20.4088911
Nov Namesten stan , Ledine preko puta Aqua parka;600,00;Beograd ;Opština Novi Beograd ;Ledine ;"46";44.8035245;20.3432558
Pet Friendly Apartment in the Heart of the City;700,00;Beograd ;Opština Stari grad ;Politika ;"58";null;null
Stan u Njegosevoj br. 94,kod kalenic pijace;850,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"70";44.8001747;20.475769
Lux Duplex Penthause;2.350,00;Beograd ;Opština Novi Beograd ;Arena ;"174";null;null
Stan na dan - Pozeska, Banovo brdo (Beograd);35,00;Beograd ;Opština Čukarica ;Banovo brdo ;"30";44.7767729;20.4155629
Stan u centru grada Vlasnik;800,00;Beograd ;Opština Stari grad ;Obilićev venac ;"48";44.8162419;20.4571706
Stan na Dedinju u mirnom kraju;520,00;Beograd ;Opština Savski venac ;Dedinje ;"30";44.77406879999999;20.4560195
Vojislava Ilica Lux;600,00;Beograd ;Opština Voždovac ;Šumice ;"44";44.7856266;20.4912167
Novi Beograd - Blok 45;800,00;Beograd ;Opština Novi Beograd ;Blok 45 (TC Enjub);"60";44.7983726;20.3743625
For rent studio 29m2 u Belgrade Waterfront, garage;800,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"29";44.80488280000001;20.448043
1.5 stan Mirjevo;350,00;Beograd ;Opština Zvezdara ;Mirijevo ;"40";44.7854051;20.5461547
Borča stan za izdavanje;300,00;Beograd ;Opština Palilula ;Borča ;"30";44.8787385;20.4667137
2.0 Stepa Stepanović, odličan;470,00;Beograd ;Opština Voždovac ;Naselje Stepa Stepanović ;"50";44.75355;20.49656
Blok 65, Zepterra, Lux ,Novo 108m2,Garaža, Miran;2.200,00;Beograd ;Opština Novi Beograd ;Blok 65;"108";44.8126665;20.3980309
Zemunske kapije;550,00;Beograd ;Opština Zemun ;Zemunske kapije ;"42";44.85308879999999;20.3686508
Šarmantni stan,Vračar,Golsfodijeva,top;700,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"45";44.8001747;20.475769
Premium,Aria, garaža, odmah useljiv;1.700,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"57";44.80488280000001;20.448043
Borska, Miljakovac;350,00;Beograd ;Opština Rakovica ;Miljakovac ;"41";44.7470721;20.4518071
Luxury duplex. Most beautiful terrace in town.;2.200,00;Beograd ;Opština Vračar ;Hram svetog Save ;"180";44.7981382;20.4690468
The Best part of Vračar. Parking. 2 terraces;800,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"64";44.8001747;20.475769
Dragoslava Srejovica Novogradnja- Karaburma 27m2;350,00;Beograd ;Opština Palilula ;Karaburma ;"27";44.8172662;20.509558
Zemun Banatska novogradnja Lux;550,00;Beograd ;Opština Zemun ;Gornji grad ;"31";46.2961712;14.8062347
Bežanijska kosa - Bezanijska Kosa 3 ID#51704;370,00;Beograd ;Opština Novi Beograd ;Bežanijska kosa 3;"40";44.8200035;20.3796226
3.0 Banica 65+7 , TOP;490,00;Beograd ;Opština Voždovac ;Banjica ;"72";44.7621061;20.4683341
Izdajem stan kod Pravnog Fakulteta;450,00;Beograd ;Opština Vračar ;Beogradska ;"34";44.8125449;20.46123
Zemun - Gornji Grad ID#51866;300,00;Beograd ;Opština Zemun ;Gornji grad ;"31";46.2961712;14.8062347
Zepterra;1.000,00;Beograd ;Opština Novi Beograd ;Blok 65;"54";44.8126665;20.3980309
Vracar;800,00;Beograd ;Opština Vračar ;Južni bulevar ;"74";44.793588;20.4809591
Novi Beograd - Stari Merkator Hotel Jugoslavija ID;650,00;Beograd ;Opština Novi Beograd ;Hotel Jugoslavija ;"78";44.8295445;20.4201481
Šarmantan dvosoban stan, BW Metropolitan;1.200,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"50";44.80488280000001;20.448043
A blok, lux, novogradnja, garaža, ID 7605;1.000,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"56";44.8061288;20.4015421
Centar, Namesten Brzo Useljiv 28m2;490,00;Beograd ;Opština Stari grad ;Politika ;"28";null;null
Centar - Stari Grad Hotel Moskva ID#51818;950,00;Beograd ;Opština Stari grad ;Terazije ;"60";44.8126696;20.4612717
Novi Beograd - Stari Merkator Novogradnja ID#51692;850,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"61";44.8280022;20.4125119
Blok 61;700,00;Beograd ;Opština Novi Beograd ;Blok 61;"67";44.8033864;20.3699008
Duplex u Lux novogradnji sa parkingom;1.300,00;Beograd ;Opština Zemun ;Zelena avenija ;"94";44.83776640000001;20.4049409
Centar - Beograd Na Vodi BW ID#51815;1.400,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"56";44.80488280000001;20.448043
Renoviran stan Bezanijska kosa 36m²+16m²;480,00;Beograd ;Opština Novi Beograd ;Bežanijska kosa 2;"36";44.8189019;20.3858748
Stan na izdavanje - Sime Igumanova - Vračar;1.470,00;Beograd ;Opština Vračar ;Južni bulevar ;"62";44.793588;20.4809591
Borča-centar nov lep stan, iznad Balkan Beta;240,00;Beograd ;Opština Palilula ;Borča ;"20";44.8787385;20.4667137
Zemun Ćukovac trosoban;500,00;Beograd ;Opština Zemun ;Ćukovac ;"77";44.8456972;20.4057772
Blok 72,Dr Ivana Ribara,3.0,lux ID#815045;800,00;Beograd ;Opština Novi Beograd ;Dr Ivana Ribara ;"84";44.8000403;20.3694329
Centar - Beograd Na Vodi BW ID#50671;1.500,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"55";44.80488280000001;20.448043
Novi Beograd - Dr Ivana Ribara ID#51375;800,00;Beograd ;Opština Novi Beograd ;Blok 61;"80";44.8033864;20.3699008
Novi Beograd - Blok 44 ID#51844;380,00;Beograd ;Opština Novi Beograd ;Blok 44 (TC Piramida);"27";44.8019065;20.3869173
Centar - Beograd Na Vodi BW ID#51543;1.700,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"70";44.80488280000001;20.448043
Novi Beograd - Belville ID#51548;1.000,00;Beograd ;Opština Novi Beograd ;Blok 67 (Belvil);"68";44.8054293;20.407693
Novi Beograd - A Blok ID#51724;650,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"35";44.8061288;20.4015421
Novi Beograd - Blok 23 ID#51766;700,00;Beograd ;Opština Novi Beograd ;Blok 23;"70";44.8084235;20.4240856
Novi Beograd - Belville ID#51566;900,00;Beograd ;Opština Novi Beograd ;Blok 67 (Belvil);"62";44.8054293;20.407693
Novi Beograd - Sun City Blok 63 ID#51833;750,00;Beograd ;Opština Novi Beograd ;Blok 63;"57";44.805903;20.3823845
Izdajem stan u Beogradu kod Vukovog spomenika;1.000,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"65";44.8046413;20.4832729
Centar, Lomina, 62m2 ID#4104;1.000,00;Beograd ;Opština Savski venac ;Zeleni venac ;"62";44.8120378;20.4582228
Zemunske kapije, lux dvosoban ID#4213;700,00;Beograd ;Opština Zemun ;Zemunske kapije ;"50";44.85308879999999;20.3686508
Metropol, Kneginje Zorke, 51m2 ID#4316;1.000,00;Beograd ;Opština Vračar ;Pravni fakultet ;"51";null;null
Zvezdara, Voje Veljkovića ID#4437;800,00;Beograd ;Opština Zvezdara ;Olimp ;"88";null;null
Voždovac, Rada Neimara ID#4521;700,00;Beograd ;Opština Voždovac ;Šumice ;"40";44.7856266;20.4912167
Blok 45, Jurija Gagarina, 32m2 ID#4569;450,00;Beograd ;Opština Novi Beograd ;Blok 45 (TC Enjub);"32";44.7983726;20.3743625
Blok 19a, Milentija Popovića, 75m2 ID#4574;1.100,00;Beograd ;Opština Novi Beograd ;Blok 19a;"75";44.8062034;20.4295152
Vračar, Južni Bulevar ID#4586;700,00;Beograd ;Opština Vračar ;Južni bulevar ;"42";44.793588;20.4809591
Ekonomski fakultet, 90m2 ID#4610;1.000,00;Beograd ;Opština Savski venac ;Ekonomski fakultet ;"90";null;null
Novi Beograd, Blok 44 ID#4621;950,00;Beograd ;Opština Novi Beograd ;Blok 44 (TC Piramida);"55";44.8019065;20.3869173
Trg Republike, Dečanska, 70m2 ID#4710;1.200,00;Beograd ;Opština Stari grad ;Trg Republike ;"70";46.0508788;14.5009992
Filmski grad, Arčibalda Rajsa, 92m2 ID#4730;800,00;Beograd ;Opština Čukarica ;Filmski grad ;"92";44.7532443;20.4316466
Vračar, Pravni fakultet ID#4739;1.350,00;Beograd ;Opština Vračar ;Pravni fakultet ;"70";null;null
Banovo brdo, Nikolaja Gogolja, 54m2 ID#4746;450,00;Beograd ;Opština Čukarica ;Banovo brdo ;"54";44.7767729;20.4155629
Zeleni venac, Kamenička, 80m2 ID#4772;800,00;Beograd ;Opština Savski venac ;Zeleni venac ;"80";44.8120378;20.4582228
Moderan stan u Filmskom gradu;390,00;Beograd ;Opština Čukarica ;Filmski grad ;"32";44.7532443;20.4316466
Belvil, lepo sređen stan, novogradnja, ID 10755;750,00;Beograd ;Opština Novi Beograd ;Blok 67 (Belvil);"60";44.8054293;20.407693
West Tower, lux, jako lepo sređen, ID 19588;3.000,00;Beograd ;Opština Novi Beograd ;Blok 65;"96";44.8126665;20.3980309
BW - Metropolitan, lux, garaža, ID 18823;1.400,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"54";44.80488280000001;20.448043
Sun City, lux, novogradnja, ID 9655;550,00;Beograd ;Opština Novi Beograd ;Blok 63;"32";44.805903;20.3823845
Trosoban stan s pogledom na grad, BW Verde;1.600,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"79";44.80488280000001;20.448043
Potpuno nov stan, garaža, ID 8373;850,00;Beograd ;Opština Novi Beograd ;Blok 63;"50";44.805903;20.3823845
Potpuno nov, moderan stan, ID 2143;850,00;Beograd ;Opština Voždovac ;Vitanovačka ;"50";44.7781744;20.4774302
Moderan,odličan, potpuno renoviran ID1645;600,00;Beograd ;Opština Palilula ;Bogoslovija ;"45";44.8151594;20.488473
Luksuzni stan u A Bloku sa garažnim mestom ID#1173;1.200,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"54";44.8061288;20.4015421
Zvezdara, novogradnja, garaža, ID 15596;650,00;Beograd ;Opština Zvezdara ;Dimitrija Tucovića ;"45";44.801971;20.4914278
Zemun - Gornji Grad ID#51742;300,00;Beograd ;Opština Zemun ;Gornji grad ;"33";46.2961712;14.8062347
Dvosoban stan u BW Residences;1.800,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"62";44.80488280000001;20.448043
Lepo opremljen stan s pogledom na reku, BW Aria;1.300,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"55";44.80488280000001;20.448043
Trosoban stan sa pogledom na reku, BW Aria;1.900,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"87,13";44.80488280000001;20.448043
Centar - Slavija ID#50890;1.100,00;Beograd ;Opština Vračar ;Hram svetog Save ;"90";44.7981382;20.4690468
Lux 1.0 stan BW Terra ID#1477;900,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"35";44.80488280000001;20.448043
Radeta Markovica sa uracunatim troskovima;400,00;Beograd ;Opština Zvezdara ;Mirijevo ;"40";44.7854051;20.5461547
Duplexs iznad Tosinog bunara pogledati video klip;800,00;Beograd ;Opština Novi Beograd ;Tošin bunar ;"70";44.8174406;20.3948763
Centar - Stari Grad Dorcol ID#51810;1.100,00;Beograd ;Opština Stari grad ;Dorćol ;"70";44.8252158;20.460523
Novi Beograd - Blok 21 Hotel Hajat ID#51825;850,00;Beograd ;Opština Novi Beograd ;Blok 21;"100";44.8145051;20.4303868
Zep Terra, 2.0, 54m2, nov namešten stan, garaža;1.200,00;Beograd ;Opština Novi Beograd ;Blok 65;"54";44.8126665;20.3980309
Izdavanje Dorćol;600,00;Beograd ;Opština Stari grad ;Dorćol ;"60";44.8252158;20.460523
Stan od 100m2, namesten. U lepom delu Zemuna.;750,00;Beograd ;Opština Zemun ;Zemun Bačka ;"100";44.8449515;20.3795023
Terazije;950,00;Beograd ;Opština Stari grad ;Terazije ;"70";44.8126696;20.4612717
Novi Beograd - Dr Ivana Ribara ID#50813;480,00;Beograd ;Opština Novi Beograd ;Blok 61;"50";44.8033864;20.3699008
Đeram pijaca, Bulevar Kralja Aleksandra, 55m2 ID#4;980,00;Beograd ;Opština Zvezdara ;Đeram pijaca ;"55";44.80133319999999;20.4872266
Palata pravde, Sarajevska, 56m2 ID#4309;650,00;Beograd ;Opština Savski venac ;Palata pravde ;"56";44.8050588;20.4539077
Lux, salonac ID#4311;1.700,00;Beograd ;Opština Savski venac ;Klinički centar ;"106";43.8691644;18.4156868
Prve pruge, jednoiposoban ID#4329;600,00;Beograd ;Opština Zemun ;Kej ;"40";null;null
Novi Beograd, Vojvođanska ID#4462;700,00;Beograd ;Opština Novi Beograd ;Blok 61;"57";44.8033864;20.3699008
Zvezdara, Matičanska ID#4526;600,00;Beograd ;Opština Zvezdara ;Mirijevo ;"72";44.7854051;20.5461547
Vračar, Gročanska, sa garažnim mestom ID#4535;800,00;Beograd ;Opština Vračar ;Južni bulevar ;"56";44.793588;20.4809591
Banovo brdo, Požeška, 57m2 ID#3945;570,00;Beograd ;Opština Čukarica ;Banovo brdo ;"57";44.7767729;20.4155629
BW Vista, 55m2 ID#4709;1.400,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"55";44.80488280000001;20.448043
Odličan stan na Dorćolu, sa garažnim mestom ID#476;1.100,00;Beograd ;Opština Stari grad ;Dorćol ;"55";44.8252158;20.460523
Novi Beograd, Blok 22 ID#4773;1.100,00;Beograd ;Opština Novi Beograd ;Blok 22;"69";44.811609;20.4264583
Crveni krst. 70m2 + garaža ID#4785;1.000,00;Beograd ;Opština Zvezdara ;Crveni krst ;"70";44.795856;20.4882292
Vidikovac, Rakovica ID#4788;1.200,00;Beograd ;Opština Rakovica ;Vidikovac ;"120";44.7383997;20.4205895
Happy place;700,00;Beograd ;Opština Zvezdara ;Cvetkova pijaca ;"60";44.7929494;20.5037812
Novi Beograd - Belville ID#50972;750,00;Beograd ;Opština Novi Beograd ;Blok 67 (Belvil);"62";44.8054293;20.407693
izdaje se 35m2 sa dva parking mesta u garaži;900,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"35";44.80488280000001;20.448043
Odlilčan stan ID#30080;700,00;Beograd ;Opština Novi Beograd ;Blok 24 (Super Vero);"68";44.8100237;20.4175168
Savada, lux, novogradnja, garaža, ID 9136;1.000,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"56";44.8061288;20.4015421
Vračar - Kalenić, lux 2.5, renoviran, miran;800,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"50";44.8001747;20.475769
Novi Beograd - Blok 29 Arena ID#51170;500,00;Beograd ;Opština Novi Beograd ;Blok 29;"80";44.8157598;20.4171526
Retenzija, 30m2, Renoviran,Miran, Top pozicija;420,00;Beograd ;Opština Zemun ;Retenzija ;"30";44.8348792;20.4119009
Blok 45- Novogradnja- Lux;950,00;Beograd ;Opština Novi Beograd ;Blok 45 (TC Enjub);"52,50";44.7983726;20.3743625
Izdajem stan 40m2, Zeleni venac, vlasnik;900,00;Beograd ;Opština Savski venac ;Zeleni venac ;"40";44.8120378;20.4582228
Trosoban, Milutina Milankovića, blok 37, Novi Bgd;1.100,00;Beograd ;Opština Novi Beograd ;Blok 37;"100";44.8202941;20.3992782
Jednosoban stan - Palilulska pijaca;400,00;Beograd ;Opština Palilula ;Palilulska pijaca ;"25";44.8119208;20.4714936
New Belgrade 74m2 Great 3.0 Apartment Terrace;1.100,00;Beograd ;Opština Novi Beograd ;Blok 19a;"74";44.8062034;20.4295152
Zemun - Gornji Grad ID#51552;400,00;Beograd ;Opština Zemun ;Galenika ;"37";null;null
Novi Beograd - Blok 64 Immo Centar ID#51804;350,00;Beograd ;Opština Novi Beograd ;Blok 64;"42";44.808996;20.3917616
Beograd, Centar, Stan, 2.0, 50m2;600,00;Beograd ;Opština Stari grad ;Centar ;"50";34.8325353;-92.1873959
Dzordza Vasingtona, kompletno renoviran stan;1.200,00;Beograd ;Opština Stari grad ;Centar ;"70";34.8325353;-92.1873959
Divan 3.0 stan. Niske režije.;350,00;Beograd ;Opština Palilula ;Krnjača ;"87";44.8475573;20.5185941
Novi Beograd - The One ID#51798;1.300,00;Beograd ;Opština Novi Beograd ;Blok 65;"48";44.8126665;20.3980309
Stari Merkator, lux, renoviran, ID 7215;500,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"30";44.8280022;20.4125119
Stan u blizini spomen parka Jajinci;350,00;Beograd ;Opština Voždovac ;Jajinci ;"80";44.7422868;20.4838946
Stari kosutnjak;600,00;Beograd ;Opština Rakovica ;Stari Košutnjak ;"81";44.7570589;20.4457953
Centar - Beograd Na Vodi BW ID#51663;1.450,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"70";44.80488280000001;20.448043
Vukov spomenik, novogradnja, garaža, ID 19544;650,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"43";44.8046413;20.4832729
BW - Metropolitan, neuseljavan, lux, ID 19065;2.000,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"82";44.80488280000001;20.448043
BW - Aqua, nov, neuseljavan, garaža, ID 19800;1.200,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"68";44.80488280000001;20.448043
ZepTerra, lux, neuseljavan, garaža, ID 19690;1.600,00;Beograd ;Opština Novi Beograd ;Blok 65;"72";44.8126665;20.3980309
Centar - Vracar ID#50889;800,00;Beograd ;Opština Vračar ;Neimar ;"85";null;null
Novi Beograd - Opstina ID#51805;700,00;Beograd ;Opština Novi Beograd ;Opština ;"60";null;null
2.0 stan kod Zire;650,00;Beograd ;Opština Zvezdara ;Bulbulder ;"38";44.8028978;20.492606
Stan Vračar - dve stambene jedinice;1.000,00;Beograd ;Opština Vračar ;Neimar ;"110";null;null
Beograd na vodi, Aqua, 2.5 nov, id 4561;1.600,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"81";44.80488280000001;20.448043
Vojvode Stepe, 76m2, namešten, terasa, parking;750,00;Beograd ;Opština Voždovac ;Vojvode Stepe ;"76";44.7608581;20.4848359
Dorćol, 50m2, namešten stan, renoviran;500,00;Beograd ;Opština Stari grad ;Dorćol ;"50";44.8252158;20.460523
Savada 3, novogradnja, garaža, ID 19795;1.200,00;Beograd ;Opština Novi Beograd ;Blok 65;"63";44.8126665;20.3980309
Crveni krst, lux, novogradnja, garaža, ID 5240;1.000,00;Beograd ;Opština Vračar ;Crveni krst ;"70";44.795856;20.4882292
Novi Dorćol, lux kompleks, garaža, ID 17278;1.400,00;Beograd ;Opština Stari grad ;Gundulićev venac ;"55";44.8203336;20.4690457
Skupština, Svetogorska;1.590,00;Beograd ;Opština Stari grad ;Skupština ;"107";44.8115854;20.4658261
Novi Beograd - Blok 21 Hotel Hajat ID#50752;600,00;Beograd ;Opština Novi Beograd ;Hotel Hyatt ;"36";null;null
The One, lux, novogradnja, garaža, ID 19764;1.600,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"60";44.8061288;20.4015421
West 65, lux, novogradnja, garaža, ID 19715;1.100,00;Beograd ;Opština Novi Beograd ;Blok 65;"60";44.8126665;20.3980309
Savada 3, lux, novogradnja, garaža, ID 18347;900,00;Beograd ;Opština Novi Beograd ;Blok 65;"45";44.8126665;20.3980309
West 65, lux naselje, garaža, ID 19055;850,00;Beograd ;Opština Novi Beograd ;Blok 65;"33";44.8126665;20.3980309
BW - Verde, nov, neuseljavan, garaža, ID 19677;1.200,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"55";44.80488280000001;20.448043
Retenzija, lux, novogradnja, ID 17910;950,00;Beograd ;Opština Zemun ;Retenzija ;"45";44.8348792;20.4119009
Lion;600,00;Beograd ;Opština Zvezdara ;Lion ;"42";null;null
The One, lux, neuseljavan, garaža, ID 19142;1.500,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"80";44.8061288;20.4015421
Izdajem opremljen dvosoban stan, Zvezdara;400,00;Beograd ;Opština Zvezdara ;Zeleno brdo ;"72";44.7900404;20.5193333
Iznajmljujem stan 40m2 | Radovana Simića Cige 6;450,00;Beograd ;Opština Voždovac ;Medaković 2;"40";44.7751713;20.4979187
StanNaDan A blok i 28blok-Grcko Kiparski,kafic IN;45,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"28";44.8061288;20.4015421
Zemun - Zemunske Kapije ID#51789;800,00;Beograd ;Opština Zemun ;Zemunske kapije ;"45";44.85308879999999;20.3686508
Hotel Jugoslavija, 3.0 novogradnja, id 4473;1.000,00;Beograd ;Opština Novi Beograd ;Hotel Jugoslavija ;"70";44.8295445;20.4201481
Stari Merkator, Novi Beograd, garsonjera, 24m2;350,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"24";44.8280022;20.4125119
Lux srededjen stan sa dve spavace sobe;500,00;Beograd ;Opština Čukarica ;Banovo brdo ;"65";44.7767729;20.4155629
Novi Beograd - Stari Merkator Hotel Jugoslavija ID;650,00;Beograd ;Opština Novi Beograd ;Hotel Jugoslavija ;"75";44.8295445;20.4201481
Novi Beograd - Blok 72 ID#51846;580,00;Beograd ;Opština Novi Beograd ;Dr Ivana Ribara ;"34";44.8000403;20.3694329
Lux stan u novogradnji na Zvezdari;600,00;Beograd ;Opština Zvezdara ;Bulbulder ;"40";44.8028978;20.492606
Belville - 1,5 s, 45 m2, namešten;600,00;Beograd ;Opština Novi Beograd ;Blok 67 (Belvil);"45";44.8054293;20.407693
West 65 kula - 1,0 s, 38 m2, lux uredjen,;800,00;Beograd ;Opština Novi Beograd ;Blok 65;"38";44.8126665;20.3980309
Zvezdara smeštaj za radnike;130,00;Beograd ;Opština Zvezdara ;Cvetanova ćuprija ;"60";44.7674746;20.5139649
Dvosoban stan, kвартира в Белграде, 2 комнаты;700,00;Beograd ;Opština Palilula ;27. marta;"52";44.811466;20.4737306
Kuršumlijska 3 Senjak de lux zgrada izdajem 78m2;750,00;Beograd ;Opština Savski venac ;Senjak ;"78";44.7921816;20.4375457
Centar odmah useljiv;1.350,00;Beograd ;Opština Stari grad ;Kalemegdan ;"60";44.8222662;20.4508992
Novogradnja sa niskim režijama;900,00;Beograd ;Opština Vračar ;Južni bulevar ;"68";44.793588;20.4809591
Novogradnja Šumice;700,00;Beograd ;Opština Voždovac ;Lekino brdo ;"40";44.7891937;20.4947692
Centar,kod Skupštine,Palmotićeva,useljiv ID#15537;1.000,00;Beograd ;Opština Stari grad ;Centar ;"75";34.8325353;-92.1873959
Kod restorana Vidovdan i hotela Nova city;400,00;Beograd ;Opština Palilula ;Karaburma ;"42";44.8172662;20.509558
Savski Venac, Klinički Centar, Autokomanda, Lux;450,00;Beograd ;Opština Savski venac ;Klinički centar ;"33";43.8691644;18.4156868
Apartman u Beogradu, stan na dan, kvartire;27,00;Beograd ;Opština Vračar ;Slavija ;"30";44.8027838;20.465944
Zepterra;2.200,00;Beograd ;Opština Novi Beograd ;Blok 65;"108";44.8126665;20.3980309
Novi Beograd - Staro Sajmiste ID#50871;500,00;Beograd ;Opština Novi Beograd ;Hotel Hyatt ;"70";null;null
Novi Beograd - A Blok ID#51642;700,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"45";44.8061288;20.4015421
Bežanijska kosa - Bezanijska Kosa 2 ID#51214;550,00;Beograd ;Opština Novi Beograd ;Bežanijska kosa 2;"61";44.8189019;20.3858748
Zemun - Save Kovacevic ID#51575;450,00;Beograd ;Opština Zemun ;Save Kovačevića ;"50";44.793881;20.5275571
Centar - Beograd Na Vodi BW ID#51783;1.350,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"69";44.80488280000001;20.448043
1.5 soba stan u Veljka Vlahovica;350,00;Beograd ;Opština Voždovac ;Vojvode Vlahovića ;"50";44.7598913;20.5068129
